"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","110.0","","","","1"
"2005-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.0","","","","1"
"2005-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.1","","","","1"
"2005-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","116.7","","","","1"
"2005-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","104.8","","","","1"
"2005-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.9","","","","1"
"2005-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","120.0","","","","1"
"2005-09","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.7","","","","1"
"2005-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","105.5","","","","1"
"2005-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","108.1","","","","1"
"2005-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","107.2","","","","1"
"2005-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","110.7","","","","1"
"2005-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","101.7","","","","1"
"2005-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.2","","","","1"
"2005-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","114.0","","","","1"
"2005-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.0","","","","1"
"2005-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.8","","","","1"
"2005-10","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","119.9","","","","1"
"2005-10","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.3","","","","1"
"2005-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","105.6","","","","1"
"2005-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","107.9","","","","1"
"2005-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","107.1","","","","1"
"2005-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","110.8","","","","1"
"2005-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.2","","","","1"
"2005-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.1","","","","1"
"2005-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","113.2","","","","1"
"2005-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.2","","","","1"
"2005-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.7","","","","1"
"2005-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","120.2","","","","1"
"2005-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.1","","","","1"
"2005-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","105.9","","","","1"
"2005-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","108.0","","","","1"
"2005-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","107.4","","","","1"
"2005-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","110.5","","","","1"
"2005-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.2","","","","1"
"2005-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.1","","","","1"
"2005-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","113.1","","","","1"
"2005-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.4","","","","1"
"2005-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.8","","","","1"
"2005-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","119.9","","","","1"
"2005-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.2","","","","1"
"2005-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.0","","","","1"
"2006-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","108.9","","","","1"
"2006-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","107.9","","","","1"
"2006-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","111.8","","","","1"
"2006-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.5","","","","1"
"2006-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.2","","","","1"
"2006-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","114.7","","","","1"
"2006-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.4","","","","1"
"2006-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.9","","","","1"
"2006-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","120.0","","","","1"
"2006-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.2","","","","1"
"2006-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.2","","","","1"
"2006-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","108.5","","","","1"
"2006-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","107.9","","","","1"
"2006-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","111.7","","","","1"
"2006-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.3","","","","1"
"2006-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.7","","","","1"
"2006-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","112.7","","","","1"
"2006-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.5","","","","1"
"2006-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.7","","","","1"
"2006-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","120.5","","","","1"
"2006-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.0","","","","1"
"2006-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.3","","","","1"
"2006-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","108.6","","","","1"
"2006-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","108.1","","","","1"
"2006-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","111.9","","","","1"
"2006-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.2","","","","1"
"2006-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.5","","","","1"
"2006-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","114.2","","","","1"
"2006-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.7","","","","1"
"2006-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.7","","","","1"
"2006-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","121.5","","","","1"
"2006-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.7","","","","1"
"2006-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.5","","","","1"
"2006-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.1","","","","1"
"2006-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","108.1","","","","1"
"2006-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","112.2","","","","1"
"2006-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.1","","","","1"
"2006-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.6","","","","1"
"2006-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","117.9","","","","1"
"2006-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.7","","","","1"
"2006-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.7","","","","1"
"2006-04","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","121.9","","","","1"
"2006-04","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.5","","","","1"
"2006-04","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.6","","","","1"
"2006-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.2","","","","1"
"2006-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","108.3","","","","1"
"2006-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","113.0","","","","1"
"2006-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.3","","","","1"
"2006-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.4","","","","1"
"2006-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","117.8","","","","1"
"2006-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.8","","","","1"
"2006-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.0","","","","1"
"2006-05","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","121.8","","","","1"
"2006-05","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.9","","","","1"
"2006-05","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.8","","","","1"
"2006-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.1","","","","1"
"2006-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","108.6","","","","1"
"2006-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","112.8","","","","1"
"2006-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.2","","","","1"
"2006-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.6","","","","1"
"2006-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","117.3","","","","1"
"2006-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.9","","","","1"
"2006-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.7","","","","1"
"2006-06","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","121.8","","","","1"
"2006-06","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.6","","","","1"
"2006-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.7","","","","1"
"2006-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.2","","","","1"
"2006-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","108.8","","","","1"
"2006-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","113.2","","","","1"
"2006-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","101.6","","","","1"
"2006-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.9","","","","1"
"2006-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.3","","","","1"
"2006-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.7","","","","1"
"2006-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.4","","","","1"
"2006-07","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","121.5","","","","1"
"2006-07","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.7","","","","1"
"2006-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.6","","","","1"
"2006-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.4","","","","1"
"2006-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","109.3","","","","1"
"2006-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","113.5","","","","1"
"2006-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","101.9","","","","1"
"2006-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.8","","","","1"
"2006-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.0","","","","1"
"2006-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","105.6","","","","1"
"2006-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.3","","","","1"
"2006-08","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","121.8","","","","1"
"2006-08","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.9","","","","1"
"2006-08","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","106.9","","","","1"
"2006-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.0","","","","1"
"2006-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","109.7","","","","1"
"2006-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","114.0","","","","1"
"2006-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.0","","","","1"
"2006-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.0","","","","1"
"2006-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","112.8","","","","1"
"2006-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.0","","","","1"
"2006-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.2","","","","1"
"2006-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","122.0","","","","1"
"2006-09","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.3","","","","1"
"2006-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","107.1","","","","1"
"2006-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.1","","","","1"
"2006-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","110.2","","","","1"
"2006-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","114.1","","","","1"
"2006-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.2","","","","1"
"2006-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.9","","","","1"
"2006-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","111.7","","","","1"
"2006-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.2","","","","1"
"2006-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.3","","","","1"
"2006-10","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","122.2","","","","1"
"2006-10","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","108.9","","","","1"
"2006-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","107.4","","","","1"
"2006-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.5","","","","1"
"2006-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","110.4","","","","1"
"2006-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","114.1","","","","1"
"2006-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.3","","","","1"
"2006-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.0","","","","1"
"2006-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","112.7","","","","1"
"2006-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.4","","","","1"
"2006-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.7","","","","1"
"2006-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","122.3","","","","1"
"2006-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.1","","","","1"
"2006-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","107.5","","","","1"
"2006-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","109.9","","","","1"
"2006-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","109.9","","","","1"
"2006-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","114.6","","","","1"
"2006-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.3","","","","1"
"2006-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.1","","","","1"
"2006-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","114.1","","","","1"
"2006-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.4","","","","1"
"2006-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","100.8","","","","1"
"2006-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","123.2","","","","1"
"2006-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.3","","","","1"
"2006-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","107.6","","","","1"
"2007-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","110.2","","","","1"
"2007-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","110.6","","","","1"
"2007-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","114.8","","","","1"
"2007-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.6","","","","1"
"2007-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.4","","","","1"
"2007-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","113.3","","","","1"
"2007-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.6","","","","1"
"2007-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.2","","","","1"
"2007-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","124.2","","","","1"
"2007-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.1","","","","1"
"2007-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","108.0","","","","1"
"2007-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","110.6","","","","1"
"2007-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.3","","","","1"
"2007-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","114.9","","","","1"
"2007-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.8","","","","1"
"2007-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.7","","","","1"
"2007-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","114.2","","","","1"
"2007-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.7","","","","1"
"2007-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.3","","","","1"
"2007-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","124.2","","","","1"
"2007-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","109.7","","","","1"
"2007-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","108.2","","","","1"
"2007-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.2","","","","1"
"2007-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.0","","","","1"
"2007-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","115.4","","","","1"
"2007-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.0","","","","1"
"2007-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.6","","","","1"
"2007-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","117.7","","","","1"
"2007-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.6","","","","1"
"2007-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.5","","","","1"
"2007-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","124.1","","","","1"
"2007-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","110.9","","","","1"
"2007-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","108.4","","","","1"
"2007-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.5","","","","1"
"2007-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.1","","","","1"
"2007-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","116.2","","","","1"
"2007-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.0","","","","1"
"2007-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.3","","","","1"
"2007-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.6","","","","1"
"2007-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","106.7","","","","1"
"2007-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.4","","","","1"
"2007-04","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","124.5","","","","1"
"2007-04","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","111.4","","","","1"
"2007-04","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","108.7","","","","1"
"2007-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.5","","","","1"
"2007-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.1","","","","1"
"2007-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","116.0","","","","1"
"2007-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","102.9","","","","1"
"2007-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.9","","","","1"
"2007-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","120.7","","","","1"
"2007-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.0","","","","1"
"2007-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.6","","","","1"
"2007-05","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","125.2","","","","1"
"2007-05","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.0","","","","1"
"2007-05","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","108.8","","","","1"
"2007-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.3","","","","1"
"2007-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.9","","","","1"
"2007-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","116.8","","","","1"
"2007-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.1","","","","1"
"2007-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.6","","","","1"
"2007-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","119.2","","","","1"
"2007-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.5","","","","1"
"2007-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.8","","","","1"
"2007-06","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","125.7","","","","1"
"2007-06","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","111.8","","","","1"
"2007-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","108.9","","","","1"
"2007-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.4","","","","1"
"2007-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.9","","","","1"
"2007-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","117.0","","","","1"
"2007-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.4","","","","1"
"2007-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.1","","","","1"
"2007-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.5","","","","1"
"2007-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.5","","","","1"
